SOAcondition,Unnamed: 12,Unnamed: 13,accuracy,height,operation,response,rt,size,stimulus,subject_nr,truth,width,md,auc,xflips,init_time
negative,,,1,1050,add,1,1744,small,3_6_add_FI.jpg,111,False,1680,1.09711940657,0.250521773068,2,340.0
negative,,,1,1050,mult,2,1501,large,6_8_mult_true.jpg,111,True,1680,0.356018959548,0.332924322847,1,440.0
negative,,,1,1050,mult,1,1159,large,4_9_mult_FI.jpg,111,False,1680,-0.134141563151,0.0646183408547,1,380.0
neutral,,,1,1050,add,1,1287,large,8_4_add_FI.jpg,111,False,1680,0.586912425045,0.336231215301,0,580.0
neutral,,,1,1050,add,1,1910,large,4_9_add_FNI.jpg,111,False,1680,1.56366777003,1.11625108016,0,560.0
negative,,,1,1050,mult,1,1360,large,4_9_mult_FI.jpg,111,False,1680,1.40040868154,1.0882806411,1,320.0
neutral,,,1,1050,mult,2,1429,large,9_7_mult_true.jpg,111,True,1680,1.50918090253,0.924314546448,1,100.0
neutral,,,1,1050,mult,1,982,small,5_3_mult_FNI.jpg,111,False,1680,-0.152572773855,-0.0293252649856,0,340.0
negative,,,0,1050,add,2,1088,small,5_3_add_FNI.jpg,111,False,1680,0.319896129918,0.138021034873,0,500.0
negative,,,1,1050,mult,1,921,large,6_8_mult_FNI.jpg,111,False,1680,0.139894254613,0.071111065143,0,260.0
negative,,,0,1050,mult,1,1067,large,9_7_mult_true.jpg,111,True,1680,-0.167613199505,0.0466425004022,0,360.0
neutral,,,0,1050,add,2,1523,large,6_8_add_FNI.jpg,111,False,1680,-0.166026051408,-0.189275291128,0,700.0
neutral,,,1,1050,add,2,1484,small,2_7_add_true.jpg,111,True,1680,1.11459578695,0.873354846705,0,320.0
neutral,,,1,1050,mult,1,1427,small,8_2_mult_FI.jpg,111,False,1680,1.06337196786,0.713769725384,0,420.0
negative,,,1,1050,add,1,1684,small,2_7_add_FNI.jpg,111,False,1680,0.946851382488,0.894369885363,2,340.0
negative,,,1,1050,add,2,1169,large,8_4_add_true.jpg,111,True,1680,0.158793411626,0.106586786406,0,180.0
neutral,,,1,1050,mult,1,1323,large,9_7_mult_FI.jpg,111,False,1680,0.525842904655,0.474365350724,2,460.0
negative,,,1,1050,mult,1,1043,small,8_2_mult_FNI.jpg,111,False,1680,0.406552226682,0.411226151619,0,420.0
neutral,,,1,1050,add,2,1030,small,3_6_add_true.jpg,111,True,1680,0.0915930476538,0.102642152903,0,560.0
neutral,,,1,1050,add,1,1030,large,9_7_add_FI.jpg,111,False,1680,0.211433164977,0.268617277945,0,580.0
negative,,,1,1050,add,1,1079,small,2_7_add_FI.jpg,111,False,1680,0.707070174888,0.659490217201,2,460.0
negative,,,1,1050,add,2,1054,small,8_2_add_true.jpg,111,True,1680,-0.170257709697,-0.23584179119,0,560.0
neutral,,,1,1050,mult,1,1037,large,8_4_mult_FNI.jpg,111,False,1680,-0.0831929151863,-0.00987612872042,0,360.0
negative,,,1,1050,add,2,1026,small,2_7_add_true.jpg,111,True,1680,0.061409093772,0.00762938216363,1,360.0
negative,,,1,1050,add,2,919,small,8_2_add_true.jpg,111,True,1680,-0.0804875843538,-0.0670722542239,0,340.0
negative,,,1,1050,add,2,1129,large,8_4_add_true.jpg,111,True,1680,-0.132571812657,-0.146973769316,0,460.0
neutral,,,1,1050,mult,1,1314,large,9_7_mult_FNI.jpg,111,False,1680,-0.182425283888,-0.0634721083876,1,340.0
negative,,,1,1050,add,2,1422,large,9_7_add_true.jpg,111,True,1680,1.17824473485,0.781287373205,0,500.0
negative,,,1,1050,mult,1,1675,small,2_7_mult_FNI.jpg,111,False,1680,0.277048101401,0.297836260591,0,540.0
neutral,,,1,1050,mult,2,1455,large,6_8_mult_true.jpg,111,True,1680,1.51713684893,1.14381715879,2,500.0
neutral,,,0,1050,add,2,1072,large,8_4_add_FI.jpg,111,False,1680,0.081705866738,0.0699331747094,0,460.0
negative,,,1,1050,add,2,1059,small,3_6_add_true.jpg,111,True,1680,0.410555182248,0.121027884342,0,300.0
negative,,,1,1050,add,2,1101,large,4_9_add_true.jpg,111,True,1680,0.202567345241,0.249133354971,0,200.0
neutral,,,1,1050,mult,1,1094,small,3_6_mult_FI.jpg,111,False,1680,0.248498167755,0.244438666449,0,120.0
neutral,,,1,1050,mult,2,1144,large,4_9_mult_true.jpg,111,True,1680,0.400458930643,0.305991873528,0,420.0
neutral,,,1,1050,add,1,1021,large,8_4_add_FNI.jpg,111,False,1680,0.445564634068,0.426828180194,0,240.0
neutral,,,0,1050,add,2,1056,small,2_7_add_FI.jpg,111,False,1680,0.101834744593,0.0883440757354,0,340.0
neutral,,,1,1050,add,2,1190,small,8_2_add_true.jpg,111,True,1680,0.293480871658,0.182539324717,0,140.0
negative,,,0,1050,add,2,1258,large,4_9_add_FNI.jpg,111,False,1680,0.185573774238,0.249353519434,0,580.0
negative,,,1,1050,mult,1,1193,large,8_4_mult_FNI.jpg,111,False,1680,0.103068116482,0.0773086765229,0,580.0
neutral,,,1,1050,add,2,1282,large,9_7_add_true.jpg,111,True,1680,-0.101573749464,-0.0930689367414,0,560.0
negative,,,1,1050,add,1,1445,large,6_8_add_FNI.jpg,111,False,1680,1.58388728254,1.5930122816,0,580.0
negative,,,1,1050,add,2,944,small,5_3_add_true.jpg,111,True,1680,-0.0751340997418,-0.0227180244037,0,280.0
neutral,,,1,1050,mult,1,1152,large,6_8_mult_FNI.jpg,111,False,1680,-0.124839396029,-0.0136278076707,0,420.0
negative,,,1,1050,mult,2,1553,large,6_8_mult_true.jpg,111,True,1680,1.69793144512,0.734151789819,2,360.0
neutral,,,1,1050,mult,1,1791,small,2_7_mult_FI.jpg,111,False,1680,-0.227371294292,-0.182887771204,0,620.0
negative,,,1,1050,add,2,1145,small,2_7_add_true.jpg,111,True,1680,1.04137099647,0.89261513278,0,300.0
negative,,,1,1050,mult,2,1610,large,4_9_mult_true.jpg,111,True,1680,1.62750761682,1.4823382905,0,600.0
negative,,,1,1050,mult,2,1073,large,4_9_mult_true.jpg,111,True,1680,-0.151783216598,-0.122684437235,0,560.0
negative,,,1,1050,mult,2,1350,large,6_8_mult_true.jpg,111,True,1680,1.62025663562,0.257563608012,0,120.0
neutral,,,1,1050,mult,1,1265,large,8_4_mult_FI.jpg,111,False,1680,0.213194044861,-0.0612850391521,1,640.0
neutral,,,1,1050,add,2,1010,large,4_9_add_true.jpg,111,True,1680,-0.107057242287,-0.121482568244,0,420.0
negative,,,1,1050,mult,1,1097,large,9_7_mult_FNI.jpg,111,False,1680,0.119389537401,0.0760941877884,0,320.0
negative,,,1,1050,add,2,868,large,4_9_add_true.jpg,111,True,1680,-0.0989274156263,-0.0257501048571,0,60.0
neutral,,,1,1050,add,1,1095,small,8_2_add_FNI.jpg,111,False,1680,0.118978061723,0.146926572211,0,400.0
negative,,,1,1050,mult,1,1374,small,2_7_mult_FI.jpg,111,False,1680,1.16195660197,0.961631272019,0,540.0
neutral,,,1,1050,mult,1,1297,large,6_8_mult_FI.jpg,111,False,1680,0.650160079013,0.511573356398,0,560.0
negative,,,1,1050,add,2,1160,small,5_3_add_true.jpg,111,True,1680,0.129801969563,0.111243131117,0,380.0
negative,,,1,1050,add,1,982,small,8_2_add_FI.jpg,111,False,1680,0.571233685733,0.503504798266,0,460.0
neutral,,,1,1050,add,1,1879,small,3_6_add_FNI.jpg,111,False,1680,1.5841284838,1.25716822699,1,380.0
negative,,,1,1050,mult,1,1472,small,5_3_mult_FI.jpg,111,False,1680,1.50182571952,1.39231611772,0,460.0
negative,,,1,1050,add,2,1680,large,9_7_add_true.jpg,111,True,1680,1.68720142952,1.22591686955,1,400.0
negative,,,1,1050,add,1,1200,large,9_7_add_FI.jpg,111,False,1680,1.20734803097,0.958251363648,0,380.0
neutral,,,1,1050,mult,2,1708,small,8_2_mult_true.jpg,111,True,1680,1.78138533351,1.05845178391,2,460.0
neutral,,,1,1050,add,1,1717,large,9_7_add_FNI.jpg,111,False,1680,0.979288085078,1.08804699934,1,980.0
negative,,,1,1050,add,1,1558,large,8_4_add_FNI.jpg,111,False,1680,1.6804423543,1.28668380379,0,480.0
negative,,,1,1050,mult,2,1111,large,9_7_mult_true.jpg,111,True,1680,0.383642816228,0.369398513929,0,260.0
neutral,,,1,1050,add,2,1352,large,8_4_add_true.jpg,111,True,1680,1.34134364964,0.997755989714,1,500.0
negative,,,1,1050,mult,1,1128,large,4_9_mult_FNI.jpg,111,False,1680,0.358643002001,0.240572416179,0,480.0
negative,,,0,1050,add,2,1390,large,9_7_add_FNI.jpg,111,False,1680,1.20251316508,1.24051749497,2,460.0
neutral,,,1,1050,mult,1,1014,small,8_2_mult_FNI.jpg,111,False,1680,0.149549424904,0.0450977952604,0,160.0
neutral,,,1,1050,add,2,1185,large,6_8_add_true.jpg,111,True,1680,0.381736500187,0.525445173016,0,520.0
negative,,,1,1050,mult,2,1273,small,5_3_mult_true.jpg,111,True,1680,1.72597317102,1.35136102428,0,380.0
neutral,,,1,1050,add,2,1112,large,9_7_add_true.jpg,111,True,1680,-0.117491254151,-0.141010162419,0,540.0
neutral,,,1,1050,add,1,939,small,2_7_add_FNI.jpg,111,False,1680,0.0821240343118,0.0469920983373,0,520.0
neutral,,,1,1050,mult,2,1215,small,8_2_mult_true.jpg,111,True,1680,0.336330445223,0.253053318313,2,540.0
neutral,,,1,1050,mult,2,1226,small,5_3_mult_true.jpg,111,True,1680,0.551752658833,0.664360683601,0,360.0
neutral,,,1,1050,mult,2,1277,small,2_7_mult_true.jpg,111,True,1680,1.19430440695,0.868531429539,1,280.0
neutral,,,1,1050,mult,2,1408,large,8_4_mult_true.jpg,111,True,1680,1.30993668918,0.955058592607,0,440.0
negative,,,1,1050,mult,2,1128,small,5_3_mult_true.jpg,111,True,1680,0.732704657475,0.631130141934,0,280.0
negative,,,1,1050,mult,1,1149,small,8_2_mult_FI.jpg,111,False,1680,0.690226192592,0.70461610828,1,460.0
neutral,,,1,1050,add,1,1255,small,5_3_add_FI.jpg,111,False,1680,1.46337981743,1.41210754314,0,460.0
neutral,,,1,1050,add,2,1334,small,2_7_add_true.jpg,111,True,1680,-0.0732176293204,-0.0169879088915,0,540.0
negative,,,0,1050,mult,2,1189,large,9_7_mult_FI.jpg,111,False,1680,1.60607368916,1.49930938433,0,320.0
neutral,,,0,1050,add,1,1302,small,5_3_add_true.jpg,111,True,1680,0.447429121575,-0.0101195084243,2,60.0
neutral,,,1,1050,mult,2,1421,large,6_8_mult_true.jpg,111,True,1680,1.3548731934,0.554973460724,1,220.0
negative,,,1,1050,add,1,1298,large,6_8_add_FI.jpg,111,False,1680,0.598993165684,0.488506549028,0,300.0
neutral,,,1,1050,mult,2,1554,large,9_7_mult_true.jpg,111,True,1680,1.4475756827,1.08582409289,1,280.0
neutral,,,1,1050,add,1,943,large,4_9_add_FNI.jpg,111,False,1680,0.219044951729,0.16082384212,0,100.0
neutral,,,0,1050,mult,1,1281,small,3_6_mult_true.jpg,111,True,1680,0.326760118551,0.0968199041889,0,300.0
negative,,,1,1050,mult,2,1167,large,8_4_mult_true.jpg,111,True,1680,1.1937039575,0.462075189633,3,80.0
negative,,,1,1050,mult,1,974,small,5_3_mult_FNI.jpg,111,False,1680,0.545952033183,0.511790512754,0,260.0
neutral,,,1,1050,mult,1,1323,small,2_7_mult_FNI.jpg,111,False,1680,1.58430864363,1.00417280362,2,380.0
negative,,,1,1050,mult,2,1342,small,8_2_mult_true.jpg,111,True,1680,1.59652781689,1.04770404544,0,500.0
negative,,,1,1050,mult,2,1186,small,8_2_mult_true.jpg,111,True,1680,-0.305718131156,-0.00647726047322,1,480.0
neutral,,,1,1050,add,1,1117,small,8_2_add_FI.jpg,111,False,1680,0.521466866377,0.460049075408,0,400.0
negative,,,1,1050,mult,1,1214,large,6_8_mult_FI.jpg,111,False,1680,0.275815821516,0.279108122314,0,380.0
negative,,,1,1050,add,1,1327,large,8_4_add_FI.jpg,111,False,1680,0.154898318797,0.10357310732,0,600.0
negative,,,1,1050,add,2,1039,small,3_6_add_true.jpg,111,True,1680,-0.058787781199,-0.0317864977596,0,420.0
negative,,,1,1050,add,1,1545,small,3_6_add_FNI.jpg,111,False,1680,1.53937630305,1.41310631375,0,320.0
negative,,,1,1050,add,1,1533,large,4_9_add_FI.jpg,111,False,1680,0.477936350585,-0.0599609602566,1,100.0
negative,,,1,1050,mult,2,1069,small,3_6_mult_true.jpg,111,True,1680,0.176168902034,0.147968116473,0,60.0
neutral,,,1,1050,add,1,1275,small,3_6_add_FI.jpg,111,False,1680,1.26077874258,0.869270890963,2,240.0
neutral,,,1,1050,mult,1,2398,small,3_6_mult_FNI.jpg,111,False,1680,1.510758792,0.867819211853,4,500.0
neutral,,,1,1050,add,2,1172,small,5_3_add_true.jpg,111,True,1680,0.32802776309,0.0354293950934,0,340.0
neutral,,,1,1050,add,1,1029,large,6_8_add_FI.jpg,111,False,1680,0.334814599485,0.394727284866,0,140.0
neutral,,,1,1050,mult,1,1223,small,5_3_mult_FI.jpg,111,False,1680,0.97555582632,0.587742365447,0,400.0
neutral,,,1,1050,add,2,1341,large,8_4_add_true.jpg,111,True,1680,-0.217934992229,-0.14581488597,0,540.0
negative,,,0,1050,add,1,1031,large,6_8_add_true.jpg,111,True,1680,0.18218569867,0.18941963822,0,340.0
negative,,,1,1050,add,1,1158,small,5_3_add_FI.jpg,111,False,1680,0.787691066641,0.329958809667,0,400.0
neutral,,,1,1050,mult,2,1783,small,3_6_mult_true.jpg,111,True,1680,0.816975307739,0.676039095177,0,240.0
neutral,,,1,1050,mult,1,1335,large,4_9_mult_FNI.jpg,111,False,1680,0.200837779468,0.184453985013,0,280.0
negative,,,1,1050,mult,2,1559,small,2_7_mult_true.jpg,111,True,1680,1.67689971927,1.20730937383,1,420.0
neutral,,,1,1050,mult,2,1810,large,4_9_mult_true.jpg,111,True,1680,1.45978033359,1.13510056293,2,480.0
neutral,,,1,1050,add,1,1294,large,4_9_add_FI.jpg,111,False,1680,0.753936974071,0.655663895571,1,520.0
negative,,,1,1050,mult,2,1248,small,3_6_mult_true.jpg,111,True,1680,0.170231792754,0.193688560629,0,440.0
neutral,,,1,1050,add,2,1453,small,3_6_add_true.jpg,111,True,1680,1.50663004092,0.98837637881,0,420.0
neutral,,,1,1050,mult,1,981,large,4_9_mult_FI.jpg,111,False,1680,0.269472247756,0.355331492247,0,300.0
neutral,,,1,1050,mult,2,1384,small,5_3_mult_true.jpg,111,True,1680,0.598161504733,0.208756125824,0,60.0
neutral,,,1,1050,add,2,1547,large,6_8_add_true.jpg,111,True,1680,1.68132625385,1.4543048193,1,260.0
negative,,,1,1050,add,2,1229,large,6_8_add_true.jpg,111,True,1680,-0.115965208118,-0.0914897912053,0,480.0
negative,,,1,1050,mult,1,1506,large,8_4_mult_FI.jpg,111,False,1680,1.68073580325,-0.0277364377713,0,60.0
neutral,,,0,1050,add,2,1062,small,5_3_add_FNI.jpg,111,False,1680,0.181446390208,0.0775468359888,0,460.0
neutral,,,1,1050,mult,2,1141,large,8_4_mult_true.jpg,111,True,1680,0.402735816553,0.364076083332,0,380.0
negative,,,1,1050,mult,1,1273,small,3_6_mult_FI.jpg,111,False,1680,1.29146735189,1.08104317152,1,420.0
neutral,,,1,1050,add,2,1240,large,4_9_add_true.jpg,111,True,1680,-0.141955819189,-0.133312736472,0,500.0
negative,,,1,1050,add,1,2272,small,8_2_add_FNI.jpg,111,False,1680,1.38567822032,-0.0586708188284,2,620.0
negative,,,1,1050,mult,1,1598,small,3_6_mult_FNI.jpg,111,False,1680,1.67691260377,1.54876923173,1,500.0
negative,,,1,1050,mult,2,1111,small,2_7_mult_true.jpg,111,True,1680,-0.130283873764,-0.118799757626,0,540.0
negative,,,1,1050,add,1,2271,small,3_6_add_FI.jpg,111,False,1680,1.56618779627,1.169815944,2,800.0
neutral,,,1,1050,add,2,1213,small,8_2_add_true.jpg,111,True,1680,0.211663431133,0.126826309732,0,620.0
negative,,,1,1050,mult,2,1196,large,8_4_mult_true.jpg,111,True,1680,0.193982664316,-0.0101050670946,0,580.0
neutral,,,1,1050,mult,2,1324,small,2_7_mult_true.jpg,111,True,1680,0.883895048436,0.74436850712,0,580.0
negative,,,1,1050,mult,2,2398,small,2_7_mult_FNI.jpg,112,False,1680,1.47896643926,1.21966536848,1,940.0
negative,,,0,1050,mult,-1,None,small,3_6_mult_true.jpg,112,True,1680,1.98071482644,1.25960858,2,80.0
negative,,,1,1050,add,2,1937,large,4_9_add_FNI.jpg,112,False,1680,0.56680835162,0.125764017237,0,200.0
neutral,,,1,1050,mult,1,1687,small,5_3_mult_true.jpg,112,True,1680,0.757667234445,0.711954749601,1,280.0
negative,,,1,1050,mult,1,2026,large,9_7_mult_true.jpg,112,True,1680,-0.130735038081,-0.110462875464,0,1160.0
neutral,,,1,1050,mult,1,1788,large,9_7_mult_true.jpg,112,True,1680,0.234191303061,0.185209771693,0,960.0
negative,,,1,1050,add,2,1780,large,8_4_add_FI.jpg,112,False,1680,-0.164259787604,0.0123711669028,0,1240.0
neutral,,,1,1050,add,2,2572,small,5_3_add_FNI.jpg,112,False,1680,1.7482750404,0.891113514632,4,100.0
negative,,,1,1050,add,2,1773,large,9_7_add_FNI.jpg,112,False,1680,0.249991397565,0.207659767334,0,280.0
negative,,,1,1050,add,1,2517,large,8_4_add_true.jpg,112,True,1680,1.46300397348,0.928622822788,0,220.0
negative,,,1,1050,mult,2,1649,small,5_3_mult_FI.jpg,112,False,1680,0.357188609068,0.0826611255695,0,80.0
neutral,,,1,1050,add,2,1708,large,9_7_add_FI.jpg,112,False,1680,0.331028491922,0.116402113581,0,80.0
negative,,,1,1050,mult,1,1361,small,5_3_mult_true.jpg,112,True,1680,0.368939513845,0.303813459187,1,140.0
neutral,,,0,1050,add,-1,None,large,4_9_add_FNI.jpg,112,False,1680,1.61216752426,-0.20180300442,1,140.0
negative,,,1,1050,mult,1,1668,large,8_4_mult_true.jpg,112,True,1680,0.299119333995,0.202801347917,0,60.0
neutral,,,0,1050,mult,1,1814,large,4_9_mult_FNI.jpg,112,False,1680,1.00787144197,0.590032542325,1,340.0
negative,,,1,1050,mult,1,1565,small,5_3_mult_true.jpg,112,True,1680,-0.287983512961,-0.317811884831,0,680.0
negative,,,1,1050,mult,2,1730,large,9_7_mult_FI.jpg,112,False,1680,-0.493547987802,-0.527097576398,0,940.0
neutral,,,1,1050,add,2,1385,small,8_2_add_FI.jpg,112,False,1680,0.372225653611,0.473991404636,0,60.0
neutral,,,0,1050,mult,1,1878,large,9_7_mult_FNI.jpg,112,False,1680,1.77015590727,1.59298022015,0,500.0
neutral,,,0,1050,add,2,1401,large,4_9_add_true.jpg,112,True,1680,0.223112616239,0.223781088303,0,80.0
negative,,,1,1050,add,2,1594,large,8_4_add_FNI.jpg,112,False,1680,0.135726400424,0.164131135595,0,760.0
neutral,,,1,1050,add,2,1261,small,2_7_add_FI.jpg,112,False,1680,-0.0919114395683,-0.0640550069748,0,680.0
neutral,,,1,1050,add,1,1686,large,9_7_add_true.jpg,112,True,1680,0.0907280776763,0.125127883781,0,1020.0
neutral,,,0,1050,add,2,1557,large,8_4_add_true.jpg,112,True,1680,0.24777692218,0.258387111882,0,360.0
neutral,,,1,1050,mult,2,1368,small,2_7_mult_FNI.jpg,112,False,1680,0.134863757271,0.0914502898332,1,840.0
neutral,,,1,1050,mult,1,1228,large,8_4_mult_true.jpg,112,True,1680,0.541902405299,0.407546093275,0,80.0
negative,,,1,1050,mult,2,1200,large,6_8_mult_FNI.jpg,112,False,1680,0.087374764804,0.0565273827226,0,440.0
neutral,,,1,1050,mult,2,1300,small,2_7_mult_FI.jpg,112,False,1680,0.0549493388399,-0.000381537635774,0,340.0
negative,,,0,1050,add,1,1662,large,6_8_add_FNI.jpg,112,False,1680,0.501734321624,0.511533862724,1,820.0
negative,,,1,1050,add,1,1180,small,5_3_add_true.jpg,112,True,1680,0.845072156721,0.873058714429,0,540.0
negative,,,1,1050,add,1,1031,small,5_3_add_true.jpg,112,True,1680,-0.119904414361,-0.0848152119146,0,260.0
negative,,,1,1050,mult,2,1207,small,8_2_mult_FI.jpg,112,False,1680,0.221518396237,0.00459956600194,0,500.0
neutral,,,0,1050,mult,1,1389,large,8_4_mult_FI.jpg,112,False,1680,1.28940869696,1.23225765274,0,500.0
neutral,,,1,1050,mult,2,1217,large,8_4_mult_FNI.jpg,112,False,1680,0.521885163521,0.570271201239,0,120.0
neutral,,,0,1050,add,1,2031,small,3_6_add_FNI.jpg,112,False,1680,1.4014630136,0.0737404492797,0,340.0
neutral,,,1,1050,mult,2,1029,small,3_6_mult_FNI.jpg,112,False,1680,0.328714706275,0.260200539382,0,180.0
negative,,,0,1050,add,2,1248,large,4_9_add_true.jpg,112,True,1680,0.0816556837839,0.0301583302469,0,400.0
negative,,,1,1050,add,1,1139,small,3_6_add_true.jpg,112,True,1680,0.239163141337,0.281688052066,1,520.0
neutral,,,1,1050,add,2,1471,small,5_3_add_FI.jpg,112,False,1680,1.6118294831,1.63528684987,1,580.0
neutral,,,1,1050,add,1,1717,large,6_8_add_true.jpg,112,True,1680,0.55516690323,0.288303726398,0,60.0
neutral,,,0,1050,add,1,1252,small,2_7_add_FNI.jpg,112,False,1680,0.676624409591,0.314243504622,0,300.0
negative,,,0,1050,add,1,1507,large,6_8_add_FI.jpg,112,False,1680,1.74120787125,1.353771634,2,360.0
neutral,,,0,1050,add,1,1581,large,6_8_add_FNI.jpg,112,False,1680,0.461215374162,0.290646729654,0,740.0
neutral,,,1,1050,add,1,1381,small,5_3_add_true.jpg,112,True,1680,-0.0734748734553,-0.0787529593319,0,700.0
neutral,,,1,1050,mult,1,1558,small,5_3_mult_true.jpg,112,True,1680,1.15999073022,0.745420035875,1,500.0
negative,,,1,1050,mult,2,1298,small,3_6_mult_FI.jpg,112,False,1680,-0.132930839692,-0.112345053749,0,520.0
neutral,,,1,1050,mult,1,1553,small,2_7_mult_true.jpg,112,True,1680,0.236751863116,0.223192024347,0,120.0
negative,,,1,1050,add,1,1229,small,3_6_add_true.jpg,112,True,1680,-0.0659394574437,-0.0200151459061,0,740.0
neutral,,,1,1050,add,2,1518,large,8_4_add_FI.jpg,112,False,1680,0.170767485752,0.00651845443876,0,700.0
negative,,,1,1050,mult,1,1256,large,4_9_mult_true.jpg,112,True,1680,-0.100555806444,-0.0745175354472,0,680.0
neutral,,,1,1050,mult,1,1597,small,3_6_mult_true.jpg,112,True,1680,0.153932245492,0.0826614402855,1,660.0
neutral,,,1,1050,mult,2,1558,small,8_2_mult_FNI.jpg,112,False,1680,1.60380884091,1.5278126877,0,440.0
negative,,,1,1050,mult,2,1265,small,8_2_mult_FNI.jpg,112,False,1680,-0.173527219122,-0.21808758376,0,680.0
neutral,,,1,1050,add,2,1445,large,6_8_add_FI.jpg,112,False,1680,0.439516856139,0.41111760011,1,820.0
negative,,,0,1050,mult,1,1436,large,4_9_mult_FNI.jpg,112,False,1680,0.26553653061,0.118788518196,0,460.0
negative,,,1,1050,add,2,1425,small,5_3_add_FI.jpg,112,False,1680,1.00253723314,0.654298166813,1,320.0
negative,,,0,1050,add,1,1411,small,2_7_add_FNI.jpg,112,False,1680,1.47650269178,1.26191062291,0,360.0
neutral,,,0,1050,add,2,1087,small,2_7_add_true.jpg,112,True,1680,-0.0810340616367,-0.0197346596679,0,540.0
neutral,,,0,1050,add,2,1838,large,9_7_add_true.jpg,112,True,1680,1.69846997054,0.55243023911,3,440.0
neutral,,,1,1050,mult,1,1536,large,8_4_mult_true.jpg,112,True,1680,0.426505902893,0.519967870222,0,780.0
negative,,,0,1050,add,2,1381,large,9_7_add_true.jpg,112,True,1680,0.260712023203,0.205970456297,0,500.0
negative,,,1,1050,mult,1,1369,small,2_7_mult_true.jpg,112,True,1680,-0.121865020406,-0.0852521924097,0,860.0
negative,,,1,1050,add,1,1442,small,2_7_add_true.jpg,112,True,1680,1.3170699581,1.48834668976,1,700.0
neutral,,,0,1050,add,1,1853,large,9_7_add_FNI.jpg,112,False,1680,1.82269679377,-0.190451004022,0,300.0
negative,,,1,1050,add,1,1292,large,9_7_add_true.jpg,112,True,1680,1.46533126693,0.879320888253,0,400.0
neutral,,,1,1050,mult,1,1215,large,4_9_mult_true.jpg,112,True,1680,0.404624343089,0.369738853068,0,480.0
negative,,,1,1050,add,2,1285,small,8_2_add_FI.jpg,112,False,1680,0.36774251524,0.207172695771,1,640.0
neutral,,,1,1050,mult,1,1096,small,3_6_mult_true.jpg,112,True,1680,0.184127927775,-0.0690690531501,0,560.0
negative,,,1,1050,mult,1,1609,large,8_4_mult_true.jpg,112,True,1680,1.36888062285,1.03896416758,1,560.0
neutral,,,1,1050,add,1,1307,small,3_6_add_true.jpg,112,True,1680,-0.144154619597,-0.163582216119,0,800.0
